"zoneCover","eLength","catching","mPassAcc","agility","discipline","throwOnRun","passBlock","rushBlock","eSalary","releaseLine","iden","injuryProne","salary","dPassAcc","stamina","intelligence","jumping","routeRun","forename","potential","position","loyalty","surname","power","sPassAcc","length","growthType","ambition","ballSecurity","blockShedding","appearance","greed","draftNum","trucking","teamID","tackle","decisions","kickAccuracy","guarantee","eGuarantee","ballStrip","elusiveness","skillMove","age","manCover","burst","rating","draftSeason","vision","speed"
69,1,32,6,86,88,6,23,29,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,500000,6,86,80,83,11,"De'Vondre",1,"LB",65,"Campbell",73,6,1,1,43,45,63,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",0,112,28,"ARI",88,80,20,1,1,79,73,28,27,63,78,1,2015,69,75
24,1,72,10,91,75,10,43,50,1,64,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",14,1026667,6,82,72,89,75,"Parris",15,"WR",23,"Campbell",56,15,3,1,62,73,41,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",57,58,46,"IND",38,72,12,1,1,23,90,75,23,16,88,1,2018,57,90
73,1,32,65,84,33,65,65,65,1,65,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,10000,65,92,72,84,48,"Tyson",5,"CB",77,"Campbell",60,65,4,1,95,60,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",85,224,41,"JAX",68,72,65,1,1,68,79,54,20,76,82,1,2020,57,83
73,1,20,6,87,29,6,35,35,1,25,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",32,1,6,87,64,82,15,"Ibraheim",3,"S",54,"Campbell",78,6,0,1,3,55,61,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",33,111,45,"Free Agent",73,64,19,1,1,78,81,62,28,63,80,1,2014,45,78
66,1,50,6,87,79,6,33,34,1,27,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,680000,6,90,50,92,18,"Elijah",1,"S",21,"Campbell",61,6,1,1,53,60,48,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",84,224,28,"NYJ",60,50,17,1,1,54,83,65,25,63,78,1,2020,23,87
27,1,2,6,80,94,6,45,45,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",22,2750000,6,85,97,85,5,"Calais",10,"DE",80,"Campbell",92,6,2,1,9,46,90,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",97,50,41,"BAL",92,97,30,1,1,85,65,15,34,20,72,1,2007,95,53
16,1,1,6,62,60,6,62,60,1,14,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",18,1,6,84,53,75,12,"Blake",1,"OT",18,"Camper",86,6,0,1,4,30,22,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",40,224,23,"Free Agent",27,53,12,1,1,30,50,10,23,12,58,1,2018,28,28
29,1,25,10,61,76,10,58,47,1,60,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,990000,6,78,53,79,35,"Kameron",1,"C",72,"Canaday",64,15,2,1,17,60,45,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",72,224,53,"PIT",46,53,15,1,1,49,63,40,27,15,62,1,2015,28,43
69,1,47,6,88,3,6,10,14,1,27,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",18,1050000,6,88,73,87,18,"Maurice",1,"CB",84,"Canady",68,6,1,1,88,62,57,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",82,193,28,"DAL",69,73,17,1,1,73,89,61,26,72,82,1,2016,58,80
13,1,1,6,56,69,6,74,78,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",16,4625000,6,76,91,78,8,"A.J.",1,"OG",34,"Cann",88,6,2,1,59,39,25,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",28,66,25,"JAX",35,91,12,1,1,20,48,10,28,12,52,1,2014,86,25
19,1,37,26,87,5,30,39,27,1,48,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,835000,22,79,58,87,54,"Trenton",1,"RB",91,"Cannon",61,31,2,1,83,80,21,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",56,189,46,"CAR",32,58,13,1,1,20,89,76,26,12,90,1,2017,35,87
11,1,1,6,55,11,6,76,80,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,12050000,6,75,78,68,7,"Marcus",9,"OT",45,"Cannon",95,6,2,1,32,40,20,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",4,134,10,"NE",30,78,21,1,1,35,42,10,32,16,58,1,2010,66,33
19,1,67,10,86,71,12,51,50,1,68,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",2,1,6,80,47,89,62,"Dylan",1,"TE",99,"Cantrell",67,15,0,1,65,76,21,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",86,176,68,"Free Agent",40,47,15,1,1,15,78,60,26,17,82,1,2017,18,73
12,1,18,6,60,21,6,76,76,1,40,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,1290000,6,90,88,67,25,"Alex",1,"OG",10,"Cappa",84,6,2,1,84,46,39,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",2,93,40,"TB",43,88,18,1,1,35,53,30,25,12,58,1,2017,82,35
25,1,27,10,72,43,10,57,45,1,42,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",16,1,10,70,48,82,30,"Joe",1,"C",37,"Cardona",80,10,0,1,90,70,40,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",48,157,29,"Free Agent",42,48,14,1,1,61,66,25,28,15,72,1,2014,20,57
23,1,60,10,84,7,10,60,60,1,62,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",42,590000,6,79,55,79,54,"Stephen",2,"TE",89,"Carlson",70,15,1,1,32,74,35,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",39,224,65,"CLE",37,55,19,1,1,45,80,60,23,19,78,1,2018,31,67
16,1,1,22,61,98,16,18,18,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,750000,17,83,58,42,15,"Daniel",1,"K",71,"Carlson",95,32,1,1,64,41,18,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",43,157,12,"LAS",26,58,77,1,1,18,46,18,25,12,68,1,2017,35,57
65,1,42,65,52,45,65,74,83,1,57,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",32,220000,65,89,69,62,35,"Jackson",4,"OT",97,"Carman",90,65,4,1,45,65,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",56,224,55,"CIN",65,69,65,1,1,65,56,36,20,65,30,1,2020,52,30
48,1,7,6,74,49,6,45,45,1,17,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,1,6,77,58,80,13,"Malik",11,"LB",94,"Carney",79,6,0,1,49,47,67,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",87,224,43,"Free Agent",76,58,20,1,1,75,64,33,24,38,77,1,2017,35,67
13,1,1,6,65,0,6,72,71,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",22,1,6,81,81,70,8,"James",1,"OG",94,"Carpenter",88,6,0,1,64,40,25,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",64,24,10,"Free Agent",31,81,12,1,1,20,50,10,31,12,58,1,2010,71,35
76,1,48,6,84,47,6,35,35,1,40,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",22,1,6,94,78,86,31,"Brandon",13,"S",77,"Carr",56,6,0,1,69,60,58,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",16,132,35,"Free Agent",66,78,25,1,1,50,83,74,34,78,83,1,2007,66,77
26,1,70,48,91,80,47,38,44,1,59,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",18,1,43,81,60,81,73,"Austin",9,"WR",75,"Carr",57,48,0,1,67,69,32,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",2,224,56,"Free Agent",46,60,16,1,1,48,89,77,26,18,82,1,2016,38,77
15,1,1,84,81,79,83,15,12,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,37720000,85,85,84,86,14,"Derek",9,"QB",17,"Carr",91,93,3,1,89,60,18,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",86,35,35,"LAS",18,84,21,1,1,12,82,60,29,12,77,1,2013,75,67
80,1,43,6,86,6,6,35,35,1,58,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",12,500000,6,89,74,94,33,"T.J.",4,"CB",60,"Carrie",68,6,1,1,79,67,49,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",38,195,21,"IND",63,74,11,1,1,55,84,71,30,75,82,1,2013,60,80
25,1,62,10,86,94,10,61,59,1,74,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,5250000,6,78,62,85,53,"Derek",1,"TE",91,"Carrier",67,15,1,1,2,75,40,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",24,224,67,"LAS",34,62,19,1,1,35,79,70,30,21,78,1,2011,42,75
19,1,48,18,83,92,14,58,36,1,41,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,760000,15,89,91,93,55,"Chris",10,"RB",29,"Carson",83,20,2,1,85,90,26,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",87,222,88,"SEA",30,91,20,1,1,36,83,79,25,14,82,1,2016,86,80
21,1,52,10,74,56,10,64,68,1,60,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,2130000,5,83,60,79,53,"Cethan",2,"RB",97,"Carter",75,15,1,1,9,73,38,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",89,224,76,"CIN",35,60,19,1,1,39,74,52,24,14,80,1,2016,38,72
28,1,13,6,75,61,6,47,46,1,30,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",44,610000,6,80,56,80,26,"Ron'Dell",5,"DE",9,"Carter",83,6,1,1,30,45,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",57,224,36,"DAL",78,56,13,1,1,80,63,26,23,19,75,1,2020,32,62
65,1,13,6,84,9,6,45,45,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,1520000,6,79,67,86,7,"Lorenzo",12,"LB",98,"Carter",74,6,2,1,86,43,68,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",17,65,33,"NYG",84,67,17,1,1,79,72,40,24,57,83,1,2017,49,80
69,1,35,6,81,11,6,35,35,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,1,6,89,56,86,16,"Jamal",10,"S",14,"Carter",74,6,0,1,84,56,57,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",17,224,56,"Free Agent",72,56,25,1,1,85,78,42,26,60,82,1,2016,32,75
64,1,43,40,85,44,40,35,35,1,24,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",14,1,34,90,61,82,20,"Shyheim",14,"S",10,"Carter",61,46,0,1,68,63,57,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",58,224,33,"Free Agent",65,61,30,1,1,74,84,65,22,60,82,1,2020,40,80
65,1,35,65,87,9,65,41,25,1,68,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",34,810000,65,91,64,82,54,"Michael",1,"RB",72,"Carter",67,65,4,1,40,86,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",56,224,72,"NYJ",65,64,65,1,1,65,85,69,21,65,87,1,2020,45,82
23,1,67,12,93,77,10,28,36,1,59,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,760000,7,77,67,91,70,"DeAndre",1,"WR",62,"Carter",61,19,1,1,54,68,35,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",99,224,35,"WAS",35,67,15,1,1,25,94,74,27,15,88,1,2015,49,85
67,1,17,6,77,38,6,45,45,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,1230000,6,85,70,83,7,"Jermaine",5,"LB",75,"Carter Jr",75,6,2,1,52,53,72,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",37,151,38,"CAR",81,70,11,1,1,87,73,30,25,61,75,1,2017,54,72
28,1,1,6,75,66,6,45,45,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,1,6,84,84,69,9,"Jurrell",1,"DE",86,"Casey",91,6,0,1,24,40,82,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",27,76,24,"Free Agent",88,84,14,1,1,86,55,10,30,22,65,1,2010,75,50
68,1,17,6,85,41,6,45,45,1,18,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,846667,6,91,67,89,8,"Blake",13,"LB",49,"Cashman",70,6,3,1,58,52,72,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",83,146,25,"NYJ",84,67,14,1,1,83,78,27,24,60,83,1,2018,49,82
12,1,1,30,64,28,20,16,21,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,1,25,91,54,65,15,"Sergio",9,"K",72,"Castillo",95,35,0,1,82,42,13,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",98,224,10,"Free Agent",23,54,70,1,1,17,53,10,29,12,60,1,2020,29,40
12,1,1,6,74,36,6,78,84,1,35,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,1,6,86,82,73,12,"Anthony",10,"P",77,"Castonzo",21,6,0,1,55,35,40,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",84,21,10,"Free Agent",42,82,11,1,1,35,56,10,32,12,62,1,2010,72,35
20,1,1,30,63,20,20,15,15,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,1,25,82,55,65,10,"Chandler",7,"K",43,"Catanzaro",93,35,0,1,65,45,25,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",14,224,10,"Free Agent",28,55,71,1,1,13,52,20,29,15,65,1,2014,31,53
57,1,35,6,80,13,6,35,35,1,30,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",12,1,6,87,48,79,27,"Rashard",4,"CB",6,"Causey",59,6,0,1,77,55,48,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",3,224,32,"Free Agent",52,48,15,1,1,56,78,62,23,61,83,1,2017,20,87
43,1,70,15,82,65,17,26,46,1,72,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,825000,10,79,73,89,69,"Quintez",1,"WR",24,"Cephus",68,20,4,1,66,75,46,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",31,148,49,"DET",41,73,14,1,1,39,81,75,22,40,83,1,2020,58,80
60,1,38,6,90,47,6,35,35,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",12,1,6,89,47,90,18,"Andre",1,"CB",38,"Chachere",59,6,0,1,21,67,44,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",19,224,21,"Free Agent",52,47,11,1,1,52,89,71,24,63,88,1,2016,18,82
55,1,18,6,86,40,6,45,45,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,500000,6,74,65,82,8,"K'Lavon",1,"DE",21,"Chaisson",78,6,4,1,5,47,67,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",65,19,30,"JAX",75,65,17,1,1,85,75,34,21,49,83,1,2020,46,75
12,1,1,6,50,30,6,60,61,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",16,1,6,87,54,65,7,"Tommy",1,"OT",4,"Champion",82,6,0,1,1,29,30,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",88,224,32,"Free Agent",36,54,22,1,1,33,44,26,23,10,52,1,2020,29,30
70,1,43,6,77,57,6,35,35,1,21,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",32,1,6,90,62,83,17,"Sean",7,"S",80,"Chandler",57,6,0,1,27,58,58,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",73,224,29,"Free Agent",69,62,12,1,1,74,75,64,24,63,82,1,2017,42,73
17,1,78,15,85,27,15,26,50,1,79,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,1565000,10,86,83,93,80,"D.J.",1,"WR",80,"Chark Jr",64,20,2,1,9,73,21,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",0,60,33,"JAX",27,83,15,1,1,17,82,76,23,10,88,1,2017,74,90
12,1,1,6,72,76,6,67,65,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",12,825000,6,82,70,68,8,"Saahdiq",1,"OG",70,"Charles",83,6,4,1,96,26,30,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",94,97,30,"WAS",35,70,12,1,1,30,56,10,21,12,58,1,2020,54,52
50,1,5,6,80,28,6,45,45,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,830000,6,78,63,80,9,"Taco",4,"DE",62,"Charlton",80,6,1,1,66,45,68,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",99,27,41,"KC",80,63,14,1,1,79,68,38,25,44,80,1,2016,43,65
20,1,1,25,63,19,15,17,15,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,763333,19,75,59,67,15,"Joseph",12,"P",75,"Charlton",92,35,3,1,52,44,22,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",47,224,10,"CAR",30,59,73,1,1,29,53,24,23,11,73,1,2020,37,57
65,1,80,65,88,4,65,9,29,1,72,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",18,2570000,65,92,83,89,80,"Ja'Marr",13,"WR",48,"Chase",64,65,5,1,46,75,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",22,4,32,"CIN",65,83,65,1,1,65,70,68,20,65,85,1,2021,74,80
30,1,72,15,88,71,15,48,51,1,64,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",16,1,15,78,65,89,65,"Jehu",1,"WR",78,"Chesson",62,20,0,1,6,73,44,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",40,127,53,"Free Agent",42,65,15,1,1,38,87,67,26,23,77,1,2015,46,82
55,1,15,6,76,44,6,45,45,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,860000,6,80,69,84,7,"Anthony",8,"LB",6,"Chickillo",79,6,1,1,43,54,58,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",92,195,55,"DEN",76,69,29,1,1,72,71,39,27,49,75,1,2014,52,63
77,1,52,6,87,33,6,35,35,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",8,970000,6,90,80,92,21,"Jeremy",1,"S",36,"Chinn",70,6,4,1,99,68,58,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",30,63,48,"CAR",71,80,11,1,1,80,86,56,22,73,85,1,2020,69,85
25,1,58,10,89,74,10,42,54,1,62,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,746667,6,86,52,86,61,"Dan",4,"WR",16,"Chisena",57,15,3,1,62,67,50,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",86,224,54,"CHI",61,52,11,1,1,60,87,66,23,20,87,1,2020,26,92
65,1,42,65,56,30,65,73,79,1,57,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",2,840000,65,92,70,63,32,"Brady",3,"OT",0,"Christensen",89,65,4,1,19,65,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",44,224,52,"CAR",65,70,65,1,1,65,68,38,24,65,53,1,2020,54,45
66,1,38,6,87,85,6,10,14,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",36,1,6,88,67,85,13,"Marqui",2,"S",97,"Christian",67,6,0,1,97,63,52,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",70,157,46,"Free Agent",68,67,19,1,1,77,85,60,25,61,85,1,2015,49,78
12,1,1,5,69,1,5,68,71,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",36,1390000,5,87,74,72,15,"Geron",6,"OT",52,"Christian Sr",82,5,2,1,24,24,31,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",50,73,10,"WAS",36,74,12,1,1,33,45,10,23,12,62,1,2017,60,38
53,1,28,6,74,2,6,48,45,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",14,1,6,85,56,80,19,"Cole",1,"LB",77,"Christiansen",73,6,0,1,61,60,66,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",74,224,48,"Free Agent",79,56,13,1,1,77,68,40,23,47,75,1,2020,32,62
25,1,1,6,59,30,6,45,45,1,14,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",22,1,6,69,58,66,8,"Demarcus",4,"DT",4,"Christmas",83,6,0,1,43,32,68,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",83,196,27,"Free Agent",81,58,14,1,1,76,49,12,25,14,67,1,2018,35,47
16,1,45,20,83,69,17,69,37,1,48,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,1970000,15,94,97,92,46,"Nick",8,"RB",20,"Chubb",85,25,2,1,51,97,29,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",55,34,91,"CLE",29,97,12,1,1,35,82,74,24,12,85,1,2017,95,87
50,1,27,6,80,35,6,45,45,1,13,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",20,4680000,6,83,87,86,9,"Bradley",18,"LB",24,"Chubb",91,6,2,1,80,53,83,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",80,4,32,"DEN",79,87,15,1,1,87,68,33,24,45,78,1,2017,80,73
58,1,20,6,80,12,6,45,45,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",18,1,6,84,44,81,8,"Brandon",1,"LB",84,"Chubb",78,6,0,1,58,65,69,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",90,224,45,"Free Agent",81,44,20,1,1,82,73,25,26,47,80,1,2015,14,70
82,1,57,6,82,41,6,35,35,1,20,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",24,1,6,96,91,85,13,"Patrick",1,"P",10,"Chung",18,6,0,1,24,58,53,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",66,33,25,"Free Agent",75,91,16,1,1,84,80,50,33,77,83,1,2008,86,73
31,1,38,30,80,72,15,48,47,1,50,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",14,1,20,79,61,78,45,"Jordan",1,"RB",80,"Chunn",72,35,0,1,64,85,22,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",79,224,78,"Free Agent",35,61,11,1,1,20,76,70,25,15,78,1,2016,40,75
57,1,17,6,82,22,6,45,45,1,18,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,680000,6,87,52,81,8,"Jack",10,"LB",77,"Cichy",75,6,1,1,51,52,71,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",26,187,25,"TB",82,52,14,1,1,80,76,27,24,49,78,1,2017,26,72
70,1,22,65,84,39,65,65,65,1,65,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,760000,65,94,68,84,55,"Andre",7,"S",40,"Cisco",62,65,4,1,58,57,56,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",57,224,34,"JAX",74,68,65,1,1,73,77,37,20,60,83,1,2020,51,83
11,1,1,6,55,67,6,68,65,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",34,680000,6,84,70,72,8,"Will",1,"C",78,"Clapp",80,6,1,1,85,29,19,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",98,218,10,"NO",26,70,14,1,1,20,50,10,23,10,60,1,2017,54,32
47,1,7,6,80,1,6,45,45,1,25,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",26,15125000,6,80,88,87,9,"Frank",6,"DE",71,"Clark",88,6,4,1,42,56,67,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",65,62,35,"KC",75,88,19,1,1,82,69,20,27,34,83,1,2014,82,72
14,1,1,6,67,82,6,61,62,1,16,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,610000,6,87,65,78,8,"Le'Raven",12,"OT",95,"Clark",81,6,1,1,53,32,28,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",22,82,20,"IND",28,65,19,1,1,24,46,12,27,11,63,1,2015,46,43
38,1,1,6,65,93,6,44,45,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,10100000,6,86,90,76,7,"Kenny",5,"DT",41,"Clark",96,6,5,1,68,34,90,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",54,26,35,"GB",86,90,17,1,1,82,59,17,24,33,70,1,2015,85,50
12,1,1,6,59,2,6,67,66,1,14,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",28,825000,6,84,69,64,13,"Cameron",15,"OT",94,"Clark",86,6,4,1,72,27,14,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",91,118,15,"NYJ",27,69,25,1,1,12,52,10,22,12,63,1,2020,52,38
76,1,42,10,87,22,15,35,35,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",16,1757500,10,89,80,82,13,"Chuck",11,"S",88,"Clark",67,15,4,1,92,61,53,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",50,161,52,"BAL",75,80,25,1,1,83,85,48,25,74,85,1,2016,69,80
31,1,1,6,74,38,6,45,45,1,12,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",22,1,6,78,67,78,5,"Will",1,"DE",70,"Clarke VI",76,6,0,1,37,35,65,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",89,224,29,"Free Agent",76,67,20,1,1,73,74,35,29,20,77,1,2020,49,67
34,1,1,6,77,59,6,45,45,1,15,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",30,1,6,74,84,74,9,"Adrian",8,"DE",21,"Clayborn",84,6,0,1,3,40,62,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",91,19,10,"Free Agent",79,84,25,1,1,83,66,10,32,25,75,1,2010,75,60
63,1,55,6,92,12,6,35,35,1,36,"34A38A69-7292-400C-ACAE-6C6F70AFDE3A",10,825000,6,93,60,88,50,"Chris",1,"CB",77,"Claybrooks",50,6,4,1,12,67,46,"[\"Head3\",\"Eyes3\",\"Hair4Black\",\"Beard3Black\"]",58,200,34,"JAX",50,60,13,1,1,48,90,77,23,67,87,1,2020,38,90
